,num_similar_relevant,num_similar_irrelevant,similarity_threshold_relevant,similarity_threshold_irrelevant,true_positive,true_negative,false_positive,false_negative,accuracy,precision,recall,f1_score

1,1,0.6,0.6,37,65,31,11,0.7083333333333334,0.5441176470588235,0.7708333333333334,0.6379310344827587
1,1,0.6,0.7,37,65,31,11,0.7083333333333334,0.5441176470588235,0.7708333333333334,0.6379310344827587
1,1,0.6,0.8,37,66,30,11,0.7152777777777778,0.5522388059701493,0.7708333333333334,0.6434782608695653
1,1,0.7,0.6,37,65,31,11,0.7083333333333334,0.5441176470588235,0.7708333333333334,0.6379310344827587
1,1,0.7,0.7,37,65,31,11,0.7083333333333334,0.5441176470588235,0.7708333333333334,0.6379310344827587
1,1,0.7,0.8,37,66,30,11,0.7152777777777778,0.5522388059701493,0.7708333333333334,0.6434782608695653
1,1,0.8,0.6,37,65,31,11,0.7083333333333334,0.5441176470588235,0.7708333333333334,0.6379310344827587
1,1,0.8,0.7,37,65,31,11,0.7083333333333334,0.5441176470588235,0.7708333333333334,0.6379310344827587
1,1,0.8,0.8,37,66,30,11,0.7152777777777778,0.5522388059701493,0.7708333333333334,0.6434782608695653
1,2,0.6,0.6,38,64,32,10,0.7083333333333334,0.5428571428571428,0.7916666666666666,0.6440677966101694
1,2,0.6,0.7,37,65,31,11,0.7083333333333334,0.5441176470588235,0.7708333333333334,0.6379310344827587
1,2,0.6,0.8,37,66,30,11,0.7152777777777778,0.5522388059701493,0.7708333333333334,0.6434782608695653
1,2,0.7,0.6,38,64,32,10,0.7083333333333334,0.5428571428571428,0.7916666666666666,0.6440677966101694
1,2,0.7,0.7,37,65,31,11,0.7083333333333334,0.5441176470588235,0.7708333333333334,0.6379310344827587
1,2,0.7,0.8,37,66,30,11,0.7152777777777778,0.5522388059701493,0.7708333333333334,0.6434782608695653
1,2,0.8,0.6,38,64,32,10,0.7083333333333334,0.5428571428571428,0.7916666666666666,0.6440677966101694
1,2,0.8,0.7,37,65,31,11,0.7083333333333334,0.5441176470588235,0.7708333333333334,0.6379310344827587
1,2,0.8,0.8,37,66,30,11,0.7152777777777778,0.5522388059701493,0.7708333333333334,0.6434782608695653
1,3,0.6,0.6,38,62,34,10,0.6944444444444444,0.5277777777777778,0.7916666666666666,0.6333333333333333
1,3,0.6,0.7,38,64,32,10,0.7083333333333334,0.5428571428571428,0.7916666666666666,0.6440677966101694
1,3,0.6,0.8,37,66,30,11,0.7152777777777778,0.5522388059701493,0.7708333333333334,0.6434782608695653
1,3,0.7,0.6,38,62,34,10,0.6944444444444444,0.5277777777777778,0.7916666666666666,0.6333333333333333
1,3,0.7,0.7,38,64,32,10,0.7083333333333334,0.5428571428571428,0.7916666666666666,0.6440677966101694
1,3,0.7,0.8,37,66,30,11,0.7152777777777778,0.5522388059701493,0.7708333333333334,0.6434782608695653
1,3,0.8,0.6,38,62,34,10,0.6944444444444444,0.5277777777777778,0.7916666666666666,0.6333333333333333
1,3,0.8,0.7,38,64,32,10,0.7083333333333334,0.5428571428571428,0.7916666666666666,0.6440677966101694
1,3,0.8,0.8,37,66,30,11,0.7152777777777778,0.5522388059701493,0.7708333333333334,0.6434782608695653
1,4,0.6,0.6,38,59,37,10,0.6736111111111112,0.5066666666666667,0.7916666666666666,0.6178861788617886
1,4,0.6,0.7,38,62,34,10,0.6944444444444444,0.5277777777777778,0.7916666666666666,0.6333333333333333
1,4,0.6,0.8,37,66,30,11,0.7152777777777778,0.5522388059701493,0.7708333333333334,0.6434782608695653
1,4,0.7,0.6,38,59,37,10,0.6736111111111112,0.5066666666666667,0.7916666666666666,0.6178861788617886
1,4,0.7,0.7,38,62,34,10,0.6944444444444444,0.5277777777777778,0.7916666666666666,0.6333333333333333
1,4,0.7,0.8,37,66,30,11,0.7152777777777778,0.5522388059701493,0.7708333333333334,0.6434782608695653
1,4,0.8,0.6,38,59,37,10,0.6736111111111112,0.5066666666666667,0.7916666666666666,0.6178861788617886
1,4,0.8,0.7,38,62,34,10,0.6944444444444444,0.5277777777777778,0.7916666666666666,0.6333333333333333
1,4,0.8,0.8,37,66,30,11,0.7152777777777778,0.5522388059701493,0.7708333333333334,0.6434782608695653
1,5,0.6,0.6,38,55,41,10,0.6458333333333334,0.4810126582278481,0.7916666666666666,0.5984251968503937
1,5,0.6,0.7,38,62,34,10,0.6944444444444444,0.5277777777777778,0.7916666666666666,0.6333333333333333
1,5,0.6,0.8,37,66,30,11,0.7152777777777778,0.5522388059701493,0.7708333333333334,0.6434782608695653
1,5,0.7,0.6,38,55,41,10,0.6458333333333334,0.4810126582278481,0.7916666666666666,0.5984251968503937
1,5,0.7,0.7,38,62,34,10,0.6944444444444444,0.5277777777777778,0.7916666666666666,0.6333333333333333
1,5,0.7,0.8,37,66,30,11,0.7152777777777778,0.5522388059701493,0.7708333333333334,0.6434782608695653
1,5,0.8,0.6,38,55,41,10,0.6458333333333334,0.4810126582278481,0.7916666666666666,0.5984251968503937
1,5,0.8,0.7,38,62,34,10,0.6944444444444444,0.5277777777777778,0.7916666666666666,0.6333333333333333
1,5,0.8,0.8,37,66,30,11,0.7152777777777778,0.5522388059701493,0.7708333333333334,0.6434782608695653
2,1,0.6,0.6,37,65,31,11,0.7083333333333334,0.5441176470588235,0.7708333333333334,0.6379310344827587
2,1,0.6,0.7,37,65,31,11,0.7083333333333334,0.5441176470588235,0.7708333333333334,0.6379310344827587
2,1,0.6,0.8,37,66,30,11,0.7152777777777778,0.5522388059701493,0.7708333333333334,0.6434782608695653
